user_id,segment,total_value,number_of_bookings,average_booking_value
576366,Free Hotel Night,971.32,3,323.77333333333337
527219,Free Hotel Night,888.51,1,888.51
510836,Free Hotel Night,1832.82,5,366.56399999999996
576373,Free Hotel Night,2408.82,4,602.205
559995,Free Hotel Night,1549.8,1,1549.8
551804,Free Hotel Night,3564.04,5,712.808
527232,Free Hotel Night,570.93,2,285.465
609167,Free Hotel Night,2162.35,4,540.5875
560015,Free Hotel Night,695.04,1,695.04
535441,Free Hotel Night,3133.66,4,783.415
527253,Free Hotel Night,2279.48,6,379.91333333333336
560035,Free Hotel Night,912.99,2,456.495
551847,Free Hotel Night,894.56,2,447.28
445351,Free Hotel Night,2191.04,6,365.17333333333335
519079,Free Hotel Night,2738.33,5,547.6659999999999
510890,Free Hotel Night,1605.6100000000001,5,321.122
543659,Free Hotel Night,2429.37,5,485.87399999999997
437162,Free Hotel Night,1466.71,3,488.90333333333336
461744,Free Hotel Night,1466.15,3,488.7166666666667
543666,Free Hotel Night,3196.5899999999997,4,799.1474999999999
510899,Free Hotel Night,871.46,2,435.73
519096,Free Hotel Night,733.91,2,366.955
175032,Free Hotel Night,4150.2,4,1037.55
592833,Free Hotel Night,2316.02,3,772.0066666666667
560065,Free Hotel Night,1750.17,4,437.5425
535495,Free Hotel Night,2237.46,3,745.82
519114,Free Hotel Night,1754.6100000000001,3,584.87
609228,Free Hotel Night,2243.69,3,747.8966666666666
519117,Free Hotel Night,1846.74,4,461.685
609240,Free Hotel Night,1211.97,3,403.99
560090,Free Hotel Night,794.62,3,264.87333333333333
584666,Free Hotel Night,1989.5,4,497.375
609243,Free Hotel Night,2774.69,3,924.8966666666666
486366,Free Hotel Night,2614.33,4,653.5825
461791,Free Hotel Night,3926.21,4,981.5525
543713,Free Hotel Night,1181.23,3,393.74333333333334
519137,Free Hotel Night,3129.67,3,1043.2233333333334
519140,Free Hotel Night,1776.45,5,355.29
543716,Free Hotel Night,3472.64,4,868.16
478188,Free Hotel Night,1426.1000000000001,4,356.52500000000003
543728,Free Hotel Night,3401.25,5,680.25
617458,Free Hotel Night,505.94,3,168.64666666666668
527354,Free Hotel Night,1447.35,3,482.45
510972,Free Hotel Night,3418.3,3,1139.4333333333334
560125,Free Hotel Night,3193.39,2,1596.695
527359,Free Hotel Night,598.36,1,598.36
535553,Free Hotel Night,938.3699999999999,2,469.18499999999995
519171,Free Hotel Night,2049.8,2,1024.9
683014,Free Hotel Night,2745.54,3,915.18
330764,Free Hotel Night,2890.99,5,578.198
363535,Free Hotel Night,2985.8900000000003,4,746.4725000000001
601104,Free Hotel Night,816.58,2,408.29
502799,Free Hotel Night,2484.86,5,496.97200000000004
699411,Free Hotel Night,4163.530000000001,4,1040.8825000000002
478228,Free Hotel Night,1665.26,3,555.0866666666667
592929,Free Hotel Night,1159.06,3,386.3533333333333
527393,Free Hotel Night,1020.06,2,510.03
527396,Free Hotel Night,1209.82,3,403.2733333333333
543778,Free Hotel Night,1731.04,4,432.76
551978,Free Hotel Night,640.64,2,320.32
519211,Free Hotel Night,2103.23,5,420.646
527406,Free Hotel Night,1659.86,3,553.2866666666666
568371,Free Hotel Night,134.26,1,134.26
486454,Free Hotel Night,1070.8700000000001,3,356.9566666666667
502847,Free Hotel Night,3255.96,6,542.66
568385,Free Hotel Night,2551.4300000000003,4,637.8575000000001
601158,Free Hotel Night,1517.57,2,758.785
543826,Free Hotel Night,772.9100000000001,3,257.6366666666667
494680,Free Hotel Night,1843.96,4,460.99
527451,Free Hotel Night,1174.5500000000002,3,391.5166666666667
527452,Free Hotel Night,2987.88,2,1493.94
535644,Free Hotel Night,1830.31,4,457.5775
552036,Free Hotel Night,1434.78,1,1434.78
527464,Free Hotel Night,2979.02,6,496.50333333333333
527470,Free Hotel Night,642.44,2,321.22
609393,Free Hotel Night,2073.58,4,518.395
519285,Free Hotel Night,1966.17,4,491.5425
593020,Free Hotel Night,1601.23,3,533.7433333333333
527490,Free Hotel Night,2093.59,3,697.8633333333333
691334,Free Hotel Night,2393.34,3,797.7800000000001
584843,Free Hotel Night,2339.78,2,1169.89
584844,Free Hotel Night,3284.47,3,1094.8233333333333
330893,Free Hotel Night,1275.6100000000001,3,425.2033333333334
568463,Free Hotel Night,697.88,2,348.94
527507,Free Hotel Night,3159.34,4,789.835
527508,Free Hotel Night,1552.73,3,517.5766666666667
511125,Free Hotel Night,1356.95,3,452.31666666666666
543900,Free Hotel Night,1386.3,2,693.15
560291,Free Hotel Night,1593.4499999999998,3,531.15
511140,Free Hotel Night,1527.75,3,509.25
568486,Free Hotel Night,2137.42,4,534.355
511142,Free Hotel Night,1592.8200000000002,3,530.94
543927,Free Hotel Night,2761.07,3,920.3566666666667
511160,Free Hotel Night,1433.33,3,477.77666666666664
543928,Free Hotel Night,924.4000000000001,2,462.20000000000005
535746,Free Hotel Night,1436.48,3,478.82666666666665
535747,Free Hotel Night,521.8100000000001,2,260.90500000000003
527564,Free Hotel Night,1575.98,4,393.995
584912,Free Hotel Night,2383.05,4,595.7625
560341,Free Hotel Night,718.31,3,239.43666666666664
527585,Free Hotel Night,3976.7999999999997,4,994.1999999999999
511208,Free Hotel Night,2922.07,3,974.0233333333334
675053,Free Hotel Night,2223.5099999999998,3,741.17
535795,Free Hotel Night,2578.81,5,515.762
527605,Free Hotel Night,1604.15,3,534.7166666666667
511223,Free Hotel Night,2498.02,4,624.505
519430,Free Hotel Night,1451.71,2,725.855
544008,Free Hotel Night,2479.88,3,826.6266666666667
544012,Free Hotel Night,1387.82,4,346.955
298253,Free Hotel Night,1680.23,3,560.0766666666667
617743,Free Hotel Night,855.6,2,427.8
584977,Free Hotel Night,3207.41,3,1069.1366666666665
544015,Free Hotel Night,681.17,1,681.17
519446,Free Hotel Night,2217.9800000000005,4,554.4950000000001
511260,Free Hotel Night,1226.0,2,613.0
437539,Free Hotel Night,2872.71,7,410.38714285714286
584998,Free Hotel Night,1204.3600000000001,4,301.09000000000003
642344,Free Hotel Night,2034.89,4,508.7225
437549,Free Hotel Night,2391.96,5,478.392
322867,Free Hotel Night,1210.19,3,403.3966666666667
625984,Free Hotel Night,2232.68,3,744.2266666666666
568641,Free Hotel Night,134.18,1,134.18
511298,Free Hotel Night,1315.04,4,328.76
576833,Free Hotel Night,2303.58,4,575.895
478533,Free Hotel Night,811.66,2,405.83
535879,Free Hotel Night,3147.37,5,629.4739999999999
527690,Free Hotel Night,2144.7200000000003,4,536.1800000000001
535885,Free Hotel Night,633.3,3,211.1
576849,Free Hotel Night,2077.71,4,519.4275
560468,Free Hotel Night,963.25,3,321.0833333333333
503126,Free Hotel Night,580.79,2,290.395
691546,Free Hotel Night,2589.3,5,517.86
519515,Free Hotel Night,1525.73,4,381.4325
593244,Free Hotel Night,1285.4099999999999,3,428.46999999999997
511326,Free Hotel Night,1763.7400000000002,3,587.9133333333334
535905,Free Hotel Night,3301.38,2,1650.69
535912,Free Hotel Night,2527.26,5,505.45200000000006
519532,Free Hotel Night,2570.13,3,856.71
552303,Free Hotel Night,1207.1,4,301.775
568696,Free Hotel Night,984.28,3,328.0933333333333
421247,Free Hotel Night,3252.7799999999997,6,542.13
560511,Free Hotel Night,2839.69,6,473.2816666666667
675201,Free Hotel Night,3502.63,6,583.7716666666666
519554,Free Hotel Night,2371.01,3,790.3366666666667
511364,Free Hotel Night,2045.8899999999999,3,681.9633333333333
535942,Free Hotel Night,1645.52,2,822.76
560519,Free Hotel Night,818.72,2,409.36
494985,Free Hotel Night,3399.25,7,485.60714285714283
609673,Free Hotel Night,1440.3,3,480.09999999999997
404879,Free Hotel Night,3034.18,6,505.69666666666666
511379,Free Hotel Night,1151.4,3,383.8
552348,Free Hotel Night,2534.9700000000003,4,633.7425000000001
511398,Free Hotel Night,3043.0299999999997,5,608.606
527783,Free Hotel Night,738.37,2,369.185
511399,Free Hotel Night,1385.71,2,692.855
552363,Free Hotel Night,1583.31,3,527.77
519596,Free Hotel Night,1010.9300000000001,2,505.46500000000003
519595,Free Hotel Night,2318.94,4,579.735
519604,Free Hotel Night,754.51,3,251.50333333333333
511418,Free Hotel Night,1599.19,2,799.595
593350,Free Hotel Night,3808.74,4,952.185
576966,Free Hotel Night,851.0600000000001,2,425.53000000000003
511433,Free Hotel Night,3362.0699999999997,5,672.414
519626,Free Hotel Night,971.48,3,323.82666666666665
544207,Free Hotel Night,1637.51,4,409.3775
536016,Free Hotel Night,2699.66,2,1349.83
511440,Free Hotel Night,942.3299999999999,2,471.16499999999996
519631,Free Hotel Night,2320.79,6,386.79833333333335
568790,Free Hotel Night,1531.24,3,510.41333333333336
576985,Free Hotel Night,2035.1,4,508.775
552414,Free Hotel Night,2036.25,4,509.0625
585187,Free Hotel Night,1309.7,3,436.56666666666666
527850,Free Hotel Night,2687.04,5,537.408
593386,Free Hotel Night,1320.37,3,440.1233333333333
503277,Free Hotel Night,2527.84,4,631.96
511469,Free Hotel Night,966.57,3,322.19
601582,Free Hotel Night,756.89,2,378.445
519664,Free Hotel Night,729.8,2,364.9
552440,Free Hotel Night,816.6600000000001,2,408.33000000000004
536058,Free Hotel Night,1325.88,2,662.94
544256,Free Hotel Night,1246.06,1,1246.06
617994,Free Hotel Night,819.38,3,273.12666666666667
511502,Free Hotel Night,1125.4699999999998,2,562.7349999999999
380434,Free Hotel Night,2746.25,5,549.25
380436,Free Hotel Night,1136.81,3,378.93666666666667
577046,Free Hotel Night,153.26,1,153.26
560672,Free Hotel Night,1771.75,3,590.5833333333334
536099,Free Hotel Night,1464.1799999999998,4,366.04499999999996
503342,Free Hotel Night,1695.29,3,565.0966666666667
511535,Free Hotel Night,1369.06,3,456.3533333333333
519726,Free Hotel Night,722.41,2,361.205
527928,Free Hotel Night,2083.77,2,1041.885
732729,Free Hotel Night,1853.99,5,370.798
577089,Free Hotel Night,1598.5900000000001,3,532.8633333333333
511554,Free Hotel Night,1127.1100000000001,2,563.5550000000001
101961,Free Hotel Night,2981.15,7,425.87857142857143
527944,Free Hotel Night,2781.13,4,695.2825
511567,Free Hotel Night,1621.53,5,324.306
618063,Free Hotel Night,2572.33,4,643.0825
478801,Free Hotel Night,1425.22,4,356.305
511570,Free Hotel Night,2638.07,3,879.3566666666667
593494,Free Hotel Night,1403.48,3,467.82666666666665
519769,Free Hotel Night,1399.17,3,466.39000000000004
577115,Free Hotel Night,2146.5299999999997,4,536.6324999999999
487002,Free Hotel Night,265.15,1,265.15
519774,Free Hotel Night,979.46,3,326.4866666666667
585310,Free Hotel Night,1981.51,3,660.5033333333333
544367,Free Hotel Night,2034.2600000000002,3,678.0866666666667
527984,Free Hotel Night,3076.17,4,769.0425
478834,Free Hotel Night,387.47,1,387.47
527987,Free Hotel Night,1058.77,4,264.6925
519799,Free Hotel Night,2865.64,5,573.1279999999999
511609,Free Hotel Night,1660.87,2,830.435
503418,Free Hotel Night,2210.59,5,442.11800000000005
577145,Free Hotel Night,3946.91,6,657.8183333333333
487040,Free Hotel Night,2224.52,4,556.13
593536,Free Hotel Night,1991.45,5,398.29
421515,Free Hotel Night,1638.63,3,546.21
528020,Free Hotel Night,2385.77,4,596.4425
650901,Free Hotel Night,1342.23,4,335.5575
544406,Free Hotel Night,2901.74,4,725.435
511638,Free Hotel Night,1483.47,3,494.49
577180,Free Hotel Night,2213.0299999999997,5,442.60599999999994
413340,Free Hotel Night,1450.55,5,290.11
544414,Free Hotel Night,3998.59,3,1332.8633333333335
388767,Free Hotel Night,951.6,3,317.2
560796,Free Hotel Night,1103.52,2,551.76
552613,Free Hotel Night,1950.91,4,487.7275
519846,Free Hotel Night,4091.27,4,1022.8175
495272,Free Hotel Night,1774.56,4,443.64
495273,Free Hotel Night,4273.33,6,712.2216666666667
446124,Free Hotel Night,2973.35,6,495.55833333333334
528046,Free Hotel Night,2718.77,2,1359.385
511665,Free Hotel Night,3866.8900000000003,2,1933.4450000000002
511666,Free Hotel Night,864.72,3,288.24
659128,Free Hotel Night,3305.1800000000003,5,661.0360000000001
544444,Free Hotel Night,780.88,2,390.44
487101,Free Hotel Night,2873.8199999999997,5,574.7639999999999
511680,Free Hotel Night,1708.99,4,427.2475
577216,Free Hotel Night,1683.67,4,420.9175
552643,Free Hotel Night,1533.3000000000002,3,511.1000000000001
618181,Free Hotel Night,657.73,2,328.865
577225,Free Hotel Night,1702.78,2,851.39
552653,Free Hotel Night,528.25,2,264.125
356046,Free Hotel Night,2490.49,4,622.6225
519888,Free Hotel Night,1385.49,4,346.3725
552661,Free Hotel Night,894.8599999999999,3,298.28666666666663
659162,Free Hotel Night,3650.67,4,912.6675
544469,Free Hotel Night,2521.85,3,840.6166666666667
593632,Free Hotel Night,1679.6200000000001,4,419.90500000000003
511712,Free Hotel Night,2444.16,3,814.7199999999999
642786,Free Hotel Night,714.39,3,238.13
519905,Free Hotel Night,1514.21,2,757.105
560870,Free Hotel Night,1223.45,2,611.725
577255,Free Hotel Night,4296.34,3,1432.1133333333335
519911,Free Hotel Night,2700.44,6,450.0733333333333
528105,Free Hotel Night,2558.54,4,639.635
519912,Free Hotel Night,1613.17,4,403.2925
528122,Free Hotel Night,3563.06,5,712.612
511739,Free Hotel Night,3254.44,3,1084.8133333333333
569082,Free Hotel Night,3120.03,3,1040.01
544513,Free Hotel Night,1932.18,4,483.045
642820,Free Hotel Night,1063.43,2,531.715
577287,Free Hotel Night,2608.15,4,652.0375
675594,Free Hotel Night,889.8399999999999,3,296.6133333333333
511762,Free Hotel Night,3826.74,3,1275.58
560915,Free Hotel Night,337.04,1,337.04
511764,Free Hotel Night,780.96,1,780.96
519955,Free Hotel Night,1286.52,2,643.26
651030,Free Hotel Night,1494.01,3,498.00333333333333
519961,Free Hotel Night,1351.33,3,450.4433333333333
495386,Free Hotel Night,2292.36,4,573.09
601882,Free Hotel Night,1359.96,3,453.32
511772,Free Hotel Night,1300.93,3,433.6433333333334
528158,Free Hotel Night,1087.6799999999998,3,362.55999999999995
519965,Free Hotel Night,2334.8199999999997,3,778.2733333333332
552732,Free Hotel Night,1648.9699999999998,2,824.4849999999999
511778,Free Hotel Night,1890.1,3,630.0333333333333
421666,Free Hotel Night,2210.6099999999997,3,736.8699999999999
544549,Free Hotel Night,2437.25,4,609.3125
552734,Free Hotel Night,1613.15,4,403.2875
511783,Free Hotel Night,926.8399999999999,4,231.70999999999998
560949,Free Hotel Night,4282.139999999999,2,2141.0699999999997
593719,Free Hotel Night,560.27,1,560.27
528186,Free Hotel Night,2120.61,4,530.1525
511805,Free Hotel Night,2273.67,4,568.4175
601917,Free Hotel Night,3586.6800000000003,4,896.6700000000001
528193,Free Hotel Night,1906.62,3,635.54
618308,Free Hotel Night,948.3,2,474.15
421700,Free Hotel Night,2054.8500000000004,3,684.9500000000002
503621,Free Hotel Night,1182.2199999999998,3,394.07333333333327
700237,Free Hotel Night,3394.3500000000004,3,1131.45
569170,Free Hotel Night,2368.06,5,473.61199999999997
544595,Free Hotel Night,2913.3599999999997,4,728.3399999999999
380757,Free Hotel Night,1967.6200000000001,5,393.524
544604,Free Hotel Night,533.6,2,266.8
560991,Free Hotel Night,1714.73,4,428.6825
479078,Free Hotel Night,825.86,1,825.86
552809,Free Hotel Night,1611.02,4,402.755
577386,Free Hotel Night,2125.67,2,1062.835
511851,Free Hotel Night,684.39,2,342.195
487276,Free Hotel Night,2516.88,5,503.37600000000003
536431,Free Hotel Night,1583.5900000000001,5,316.718
585583,Free Hotel Night,981.6200000000001,2,490.81000000000006
544627,Free Hotel Night,1388.06,4,347.015
511859,Free Hotel Night,1200.75,3,400.25
561013,Free Hotel Night,1011.64,3,337.2133333333333
511862,Free Hotel Night,2507.19,4,626.7975
495482,Free Hotel Night,1992.88,5,398.576
544640,Free Hotel Night,2136.67,5,427.334
577410,Free Hotel Night,1092.9099999999999,5,218.58199999999997
561033,Free Hotel Night,2300.71,4,575.1775
511884,Free Hotel Night,2401.77,4,600.4425
536467,Free Hotel Night,1000.28,2,500.14
569236,Free Hotel Night,2354.83,4,588.7075
536469,Free Hotel Night,322.78,1,322.78
569243,Free Hotel Night,1218.22,2,609.11
511902,Free Hotel Night,1622.24,3,540.7466666666667
536490,Free Hotel Night,1833.3799999999999,3,611.1266666666667
544683,Free Hotel Night,1914.3,4,478.575
618418,Free Hotel Night,2483.98,5,496.796
610226,Free Hotel Night,620.2,1,620.2
487352,Free Hotel Night,574.29,2,287.145
618429,Free Hotel Night,1556.8,3,518.9333333333333
651201,Free Hotel Night,1947.78,4,486.945
528322,Free Hotel Night,2110.48,4,527.62
552904,Free Hotel Night,1767.2099999999998,4,441.80249999999995
520141,Free Hotel Night,1021.03,3,340.3433333333333
569300,Free Hotel Night,3000.22,4,750.055
536532,Free Hotel Night,1142.74,3,380.91333333333336
520152,Free Hotel Night,1484.72,4,371.18
528354,Free Hotel Night,1510.8899999999999,3,503.62999999999994
544747,Free Hotel Night,1845.0700000000002,4,461.26750000000004
520177,Free Hotel Night,1770.1,6,295.01666666666665
552945,Free Hotel Night,1718.28,5,343.656
585717,Free Hotel Night,889.69,2,444.845
520182,Free Hotel Night,1895.59,3,631.8633333333333
536566,Free Hotel Night,1048.4,2,524.2
593910,Free Hotel Night,1352.6100000000001,2,676.3050000000001
528378,Free Hotel Night,457.06,1,457.06
520188,Free Hotel Night,636.15,2,318.075
536574,Free Hotel Night,1855.24,4,463.81
511998,Free Hotel Night,877.4000000000001,2,438.70000000000005
520193,Free Hotel Night,2054.85,3,684.9499999999999
610306,Free Hotel Night,2473.2799999999997,4,618.3199999999999
577541,Free Hotel Night,862.6,3,287.53333333333336
602120,Free Hotel Night,1818.56,4,454.64
512009,Free Hotel Night,1787.16,3,595.72
585745,Free Hotel Night,1897.44,4,474.36
380949,Free Hotel Night,3932.05,6,655.3416666666667
479254,Free Hotel Night,1989.06,4,497.265
520225,Free Hotel Night,2662.12,5,532.424
528421,Free Hotel Night,3802.86,7,543.2657142857144
471077,Free Hotel Night,3935.84,7,562.2628571428571
536622,Free Hotel Night,1493.92,4,373.48
520244,Free Hotel Night,940.0799999999999,2,470.03999999999996
520248,Free Hotel Night,2974.52,4,743.63
553017,Free Hotel Night,4746.139999999999,5,949.2279999999998
520250,Free Hotel Night,3118.5,4,779.625
512060,Free Hotel Night,1429.98,3,476.66
520256,Free Hotel Night,1288.93,4,322.2325
528455,Free Hotel Night,2394.73,3,798.2433333333333
520265,Free Hotel Night,3008.04,5,601.608
512078,Free Hotel Night,1126.46,2,563.23
602190,Free Hotel Night,657.69,2,328.845
536656,Free Hotel Night,3090.39,3,1030.1299999999999
577617,Free Hotel Night,1705.01,5,341.002
577626,Free Hotel Night,1874.71,4,468.6775
561243,Free Hotel Night,2858.8,4,714.7
512099,Free Hotel Night,2365.49,4,591.3725
520291,Free Hotel Night,2578.09,4,644.5225
577638,Free Hotel Night,2699.59,5,539.918
520298,Free Hotel Night,875.73,2,437.865
569458,Free Hotel Night,229.49,1,229.49
536695,Free Hotel Night,2784.6000000000004,6,464.1000000000001
503928,Free Hotel Night,2131.86,3,710.62
471161,Free Hotel Night,2415.49,3,805.1633333333333
594042,Free Hotel Night,3032.27,6,505.37833333333333
528522,Free Hotel Night,514.12,2,257.06
528528,Free Hotel Night,339.81,1,339.81
512147,Free Hotel Night,8161.38,3,2720.46
585882,Free Hotel Night,2561.09,3,853.6966666666667
528542,Free Hotel Night,3130.78,3,1043.5933333333335
512163,Free Hotel Night,786.01,2,393.005
520358,Free Hotel Night,1317.8,4,329.45
610474,Free Hotel Night,1302.19,3,434.06333333333333
757930,Free Hotel Night,1529.2400000000002,4,382.31000000000006
561326,Free Hotel Night,425.09,2,212.545
610482,Free Hotel Night,2439.8999999999996,5,487.9799999999999
561331,Free Hotel Night,918.5600000000001,2,459.28000000000003
422066,Free Hotel Night,3555.1,5,711.02
520373,Free Hotel Night,1149.83,3,383.27666666666664
569530,Free Hotel Night,2443.46,3,814.4866666666667
585915,Free Hotel Night,1427.43,3,475.81
536764,Free Hotel Night,1614.08,5,322.816
553151,Free Hotel Night,1219.92,4,304.98
512193,Free Hotel Night,396.05,1,396.05
528580,Free Hotel Night,3527.73,3,1175.91
512197,Free Hotel Night,1760.25,4,440.0625
512201,Free Hotel Night,2609.59,4,652.3975
561353,Free Hotel Night,1352.44,4,338.11
561367,Free Hotel Night,840.79,2,420.395
585946,Free Hotel Night,738.55,2,369.275
520411,Free Hotel Night,613.78,2,306.89
651491,Free Hotel Night,1364.15,5,272.83000000000004
520422,Free Hotel Night,881.54,2,440.77
536810,Free Hotel Night,2667.76,4,666.94
561386,Free Hotel Night,1514.71,4,378.6775
585965,Free Hotel Night,1176.5900000000001,3,392.1966666666667
512243,Free Hotel Night,1643.99,3,547.9966666666667
545011,Free Hotel Night,2818.54,4,704.635
553219,Free Hotel Night,2161.9700000000003,5,432.39400000000006
512266,Free Hotel Night,1206.42,3,402.14000000000004
536843,Free Hotel Night,2439.05,4,609.7625
553231,Free Hotel Night,2621.5,3,873.8333333333334
528657,Free Hotel Night,2321.13,4,580.2825
528661,Free Hotel Night,927.3699999999999,2,463.68499999999995
586006,Free Hotel Night,1677.17,3,559.0566666666667
618780,Free Hotel Night,1597.67,3,532.5566666666667
553245,Free Hotel Night,273.66,1,273.66
520480,Free Hotel Night,2234.92,3,744.9733333333334
512289,Free Hotel Night,1146.5700000000002,2,573.2850000000001
512294,Free Hotel Night,3735.4300000000003,5,747.086
626986,Free Hotel Night,2639.81,6,439.9683333333333
528683,Free Hotel Night,761.5,2,380.75
512301,Free Hotel Night,1620.9,5,324.18
545070,Free Hotel Night,1187.08,3,395.6933333333333
512303,Free Hotel Night,3925.29,4,981.3225
520497,Free Hotel Night,2082.36,3,694.12
528690,Free Hotel Night,1931.1,3,643.6999999999999
586038,Free Hotel Night,2293.29,4,573.3225
438596,Free Hotel Night,426.37,2,213.185
667981,Free Hotel Night,1655.38,3,551.7933333333334
520527,Free Hotel Night,1071.56,2,535.78
520530,Free Hotel Night,2704.44,4,676.11
520532,Free Hotel Night,1772.46,4,443.115
545109,Free Hotel Night,991.98,2,495.99
651613,Free Hotel Night,3524.3,4,881.075
586077,Free Hotel Night,1830.63,3,610.21
528735,Free Hotel Night,1918.55,2,959.275
561503,Free Hotel Night,1640.32,4,410.08
512362,Free Hotel Night,1238.95,3,412.98333333333335
602476,Free Hotel Night,2030.67,4,507.6675
520558,Free Hotel Night,494.12,1,494.12
586096,Free Hotel Night,1828.38,4,457.095
635249,Free Hotel Night,2502.97,3,834.3233333333333
536951,Free Hotel Night,2007.82,5,401.56399999999996
512377,Free Hotel Night,1344.6,2,672.3
577915,Free Hotel Night,2080.9300000000003,4,520.2325000000001
553339,Free Hotel Night,2700.2400000000002,4,675.0600000000001
512392,Free Hotel Night,1227.09,3,409.03
528777,Free Hotel Night,1672.82,4,418.205
577930,Free Hotel Night,1294.59,4,323.6475
586124,Free Hotel Night,762.96,2,381.48
741773,Free Hotel Night,235.63,1,235.63
553361,Free Hotel Night,1795.11,4,448.7775
569754,Free Hotel Night,1072.44,5,214.488
651675,Free Hotel Night,1708.52,3,569.5066666666667
487858,Free Hotel Night,1758.1,4,439.525
569779,Free Hotel Night,1376.25,2,688.125
528827,Free Hotel Night,1469.8899999999999,4,367.47249999999997
528829,Free Hotel Night,1756.74,4,439.185
569792,Free Hotel Night,2891.14,4,722.785
577984,Free Hotel Night,1764.62,3,588.2066666666666
528839,Free Hotel Night,2108.2799999999997,2,1054.1399999999999
496074,Free Hotel Night,483.36,1,483.36
471500,Free Hotel Night,1071.52,4,267.88
528844,Free Hotel Night,2880.08,2,1440.04
651744,Free Hotel Night,2225.44,3,741.8133333333334
594406,Free Hotel Night,1981.55,4,495.3875
602598,Free Hotel Night,2830.18,4,707.545
569832,Free Hotel Night,702.15,1,702.15
610793,Free Hotel Night,1155.8600000000001,2,577.9300000000001
537066,Free Hotel Night,2245.06,6,374.1766666666667
504299,Free Hotel Night,2093.69,3,697.8966666666666
512495,Free Hotel Night,1998.21,6,333.035
561653,Free Hotel Night,1335.76,4,333.94
610806,Free Hotel Night,2792.17,4,698.0425
545272,Free Hotel Night,1011.78,1,1011.78
504320,Free Hotel Night,1744.04,3,581.3466666666667
520708,Free Hotel Night,1703.3,3,567.7666666666667
569863,Free Hotel Night,3726.69,6,621.115
528906,Free Hotel Night,169.86,1,169.86
774666,Free Hotel Night,750.6899999999999,2,375.34499999999997
545290,Free Hotel Night,2634.15,4,658.5375
520719,Free Hotel Night,3373.4500000000003,4,843.3625000000001
545300,Free Hotel Night,2382.77,5,476.554
561687,Free Hotel Night,1143.37,3,381.1233333333333
512536,Free Hotel Night,1927.85,2,963.925
569883,Free Hotel Night,2380.02,4,595.005
520733,Free Hotel Night,3689.84,3,1229.9466666666667
389662,Free Hotel Night,2134.94,5,426.988
602656,Free Hotel Night,1851.2,3,617.0666666666667
537123,Free Hotel Night,1714.1399999999999,3,571.38
561699,Free Hotel Night,701.04,1,701.04
545317,Free Hotel Night,3496.9300000000003,6,582.8216666666667
545318,Free Hotel Night,1635.31,3,545.1033333333334
520745,Free Hotel Night,426.51,2,213.255
651818,Free Hotel Night,650.61,2,325.305
528942,Free Hotel Night,2462.32,6,410.3866666666667
561710,Free Hotel Night,1683.28,3,561.0933333333334
635442,Free Hotel Night,1669.29,4,417.3225
438839,Free Hotel Night,2409.86,5,481.97200000000004
528953,Free Hotel Night,2000.22,4,500.055
520762,Free Hotel Night,355.89,2,177.945
528965,Free Hotel Night,918.67,2,459.335
619079,Free Hotel Night,2216.83,4,554.2075
512587,Free Hotel Night,1384.9299999999998,2,692.4649999999999
512589,Free Hotel Night,1161.67,4,290.4175
447053,Free Hotel Night,1152.74,3,384.24666666666667
512596,Free Hotel Night,2197.04,5,439.408
512598,Free Hotel Night,2622.09,5,524.418
545375,Free Hotel Night,583.54,2,291.77
553568,Free Hotel Night,1840.69,4,460.1725
324191,Free Hotel Night,2972.95,4,743.2375
528995,Free Hotel Night,1887.1399999999999,3,629.0466666666666
619109,Free Hotel Night,146.67,1,146.67
528999,Free Hotel Night,1940.69,3,646.8966666666666
504435,Free Hotel Night,4149.51,5,829.902
520821,Free Hotel Night,1710.6399999999999,2,855.3199999999999
545399,Free Hotel Night,413.58,1,413.58
545404,Free Hotel Night,4342.6,6,723.7666666666668
529023,Free Hotel Night,2559.17,2,1279.585
430722,Free Hotel Night,2443.45,3,814.4833333333332
561798,Free Hotel Night,1871.7400000000002,3,623.9133333333334
471687,Free Hotel Night,3838.85,5,767.77
553607,Free Hotel Night,2029.65,3,676.5500000000001
512655,Free Hotel Night,3003.05,4,750.7625
586384,Free Hotel Night,2226.9300000000003,6,371.15500000000003
602769,Free Hotel Night,2844.19,5,568.838
496273,Free Hotel Night,2582.8,5,516.5600000000001
348817,Free Hotel Night,3173.6499999999996,6,528.9416666666666
438937,Free Hotel Night,2191.55,3,730.5166666666668
529050,Free Hotel Night,1520.19,2,760.095
512671,Free Hotel Night,2484.51,5,496.90200000000004
471717,Free Hotel Night,2082.4,4,520.6
512680,Free Hotel Night,739.09,1,739.09
520877,Free Hotel Night,1606.15,3,535.3833333333333
520878,Free Hotel Night,2259.05,4,564.7625
561837,Free Hotel Night,935.26,2,467.63
512693,Free Hotel Night,1459.02,4,364.755
512696,Free Hotel Night,1627.92,3,542.64
529082,Free Hotel Night,731.12,1,731.12
283325,Free Hotel Night,2700.83,5,540.1659999999999
553664,Free Hotel Night,1160.31,2,580.155
520898,Free Hotel Night,4401.98,3,1467.3266666666666
635587,Free Hotel Night,1046.29,2,523.145
520902,Free Hotel Night,3241.38,4,810.345
561864,Free Hotel Night,1495.6399999999999,3,498.5466666666666
619218,Free Hotel Night,899.51,1,899.51
594644,Free Hotel Night,1164.75,3,388.25
537317,Free Hotel Night,3971.97,4,992.9925
